,r,delay,repetition,avgtime,congested,congested_ratio,f,informed
141,75,1,41,1.3775226063886787,False,False,0.1,0.0971326164874552
142,75,1,42,1.3808028815302855,False,False,0.1,0.10085098090164998
143,75,1,43,1.3756380799252743,False,False,0.1,0.09804240904205076
144,75,1,44,1.3809984406217644,False,False,0.1,0.10026478946008784
145,75,1,45,1.3755697033484588,False,False,0.1,0.10043797543385913
146,75,1,46,1.3782442158295274,False,False,0.1,0.10084417065936573
147,75,1,47,1.374117083850401,False,False,0.1,0.10142838422225134
148,75,1,48,1.3905523191495348,False,False,0.1,0.10173585391774824
149,75,1,49,1.3858050806220985,False,False,0.1,0.10098554107501784
150,75,1,50,1.3849115608052238,False,False,0.1,0.09741863075196408
151,75,1,51,1.3818467907211998,False,False,0.1,0.10096060860034814
152,75,1,52,1.374572858483803,False,False,0.1,0.10013989654162736
153,75,1,53,1.3824601131124492,False,False,0.1,0.10167413954388567
154,75,1,54,1.3778058837296538,False,False,0.1,0.09867413753787016
155,75,1,55,1.3726431154735708,False,False,0.1,0.1019262161279791
156,75,1,56,1.3837302279214734,False,False,0.1,0.10161618116713443
157,75,1,57,1.3761939041140616,False,False,0.1,0.0993992531255074
158,75,1,58,1.3769379401258837,False,False,0.1,0.1007656371658448
159,75,1,59,1.3799359434592855,False,False,0.1,0.097845249755142
160,75,1,60,1.3674083403072552,False,False,0.1,0.10080937027044813
161,75,1,61,1.374548208471677,False,False,0.1,0.10076907907710513
162,75,1,62,1.3747101046766137,False,False,0.1,0.097109260166585
163,75,1,63,1.3805936503797311,False,False,0.1,0.10290842183414572
164,75,1,64,1.3787333081996251,False,False,0.1,0.0999214248297538
165,75,1,65,1.372089386879872,False,False,0.1,0.10056671143577817
166,75,1,66,1.373022377386229,False,False,0.1,0.09969395064140132
167,75,1,67,1.4009769467307291,False,False,0.1,0.10019011406844107
168,75,1,68,1.3800786167555612,False,False,0.1,0.09917976536714486
169,75,1,69,1.3750373702578331,False,False,0.1,0.09839854176160406
170,75,1,70,1.3704994101309282,False,False,0.1,0.10337130289203296
171,75,1,71,1.3853185009973727,False,False,0.1,0.09950975617674752
172,75,1,72,1.3736878230957312,False,False,0.1,0.09869749267339628
173,75,1,73,1.3760239373354963,False,False,0.1,0.10274463785122888
174,75,1,74,1.3677204241246217,False,False,0.1,0.09826305976252003
175,75,1,75,1.3801907163186635,False,False,0.1,0.09915050904610596
176,75,1,76,1.380018297320278,False,False,0.1,0.09700535814075804
177,75,1,77,1.3788672870183345,False,False,0.1,0.0987597911227154
178,75,1,78,1.3815539751433148,False,False,0.1,0.09999354046896196
179,75,1,79,1.372953573438627,False,False,0.1,0.0994558447518521
180,75,1,80,1.382130195246497,False,False,0.1,0.101408632305064
181,75,1,81,1.3675699709216695,False,False,0.1,0.09890942637804356
182,75,1,82,1.3788639797519222,False,False,0.1,0.09749059784723124
183,75,1,83,1.3731728406640349,False,False,0.1,0.10341568346261652
184,75,1,84,1.381531546868336,False,False,0.1,0.09906074295557216
185,75,1,85,1.3746826701397046,False,False,0.1,0.09934661875204183
186,75,1,86,1.3841675488232061,False,False,0.1,0.0972595204969748
187,75,1,87,1.3802001836436435,False,False,0.1,0.10062790773335067
188,75,1,88,1.3755141781108968,False,False,0.1,0.09834734893990063
189,75,1,89,1.3737740651908832,False,False,0.1,0.09829393761802437
190,75,1,90,1.3796571385944116,False,False,0.1,0.1026432004156384
191,75,1,91,1.3809454262079237,False,False,0.1,0.10067618332081142
192,75,1,92,1.377776833506636,False,False,0.1,0.10049283592806554
193,75,1,93,1.3722913297106212,False,False,0.1,0.10011189363522677
194,75,1,94,1.378332135883691,False,False,0.1,0.10116731517509728
195,75,1,95,1.37747995068216,False,False,0.1,0.10005826751262464
196,75,1,96,1.3789563380170802,False,False,0.1,0.0985644998535204
197,75,1,97,1.3781414158607388,False,False,0.1,0.09928225780260466
198,75,1,98,1.387231599256872,False,False,0.1,0.09993537964458804
199,75,1,99,1.3711479968730675,False,False,0.1,0.09889033942558746
200,75,1,0,1.367553155659463,False,False,0.2,0.20249485680697515
201,75,1,1,1.3777705690895337,False,False,0.2,0.2015960912052117
202,75,1,2,1.3777017632306774,False,False,0.2,0.20133922766870369
203,75,1,3,1.3875079136408743,False,False,0.2,0.19822912322350905
204,75,1,4,1.376729104337873,False,False,0.2,0.20345589190593735
205,75,1,5,1.3805154607595025,False,False,0.2,0.19708526729202505
206,75,1,6,1.3787764020451605,False,False,0.2,0.1965109154816033
207,75,1,7,1.3769474878923955,False,False,0.2,0.200104085349987
208,75,1,8,1.3763234646774278,False,False,0.2,0.20250228668496012
209,75,1,9,1.3754228571584468,False,False,0.2,0.2003056612363021
210,75,1,10,1.3775461899651946,False,False,0.2,0.1980914667791879
211,75,1,11,1.380425285968802,False,False,0.2,0.2015009866399249
212,75,1,12,1.375377012355188,False,False,0.2,0.19642512698514755
213,75,1,13,1.3743602324990276,False,False,0.2,0.1995122744269225
214,75,1,14,1.3698910467282228,False,False,0.2,0.20113231010897667
215,75,1,15,1.3739127227602292,False,False,0.2,0.19692357512953368
216,75,1,16,1.377023963227472,False,False,0.2,0.20192650731359255
217,75,1,17,1.3741835143437455,False,False,0.2,0.2011020181930814
218,75,1,18,1.378370616457555,False,False,0.2,0.1987026399018912
219,75,1,19,1.3745117640497386,False,False,0.2,0.20158719833474276
220,75,1,20,1.3716537794137764,False,False,0.2,0.1969174741497041
221,75,1,21,1.3778063218657297,False,False,0.2,0.19705681707435924
222,75,1,22,1.3718905332950704,False,False,0.2,0.1989935956084172
223,75,1,23,1.3643310614998938,False,False,0.2,0.20400512972279766
224,75,1,24,1.3671348608788347,False,False,0.2,0.19724291127662355
225,75,1,25,1.371883100043106,False,False,0.2,0.1982534735748604
226,75,1,26,1.3730297586557558,False,False,0.2,0.1982864931524632
227,75,1,27,1.3724300762623605,False,False,0.2,0.19724412013811976
228,75,1,28,1.3717496834965826,False,False,0.2,0.2026241921796462
229,75,1,29,1.374850778157283,False,False,0.2,0.19897034062945212
230,75,1,30,1.3751245308776137,False,False,0.2,0.20228448696670895
231,75,1,31,1.3628674271070542,False,False,0.2,0.1989040916100666
232,75,1,32,1.3703747457842446,False,False,0.2,0.2029627712908756
233,75,1,33,1.372905465429959,False,False,0.2,0.19986299582463465
234,75,1,34,1.3772576751615224,False,False,0.2,0.2027268300600552
235,75,1,35,1.3688965729459617,False,False,0.2,0.20056386047731445
236,75,1,36,1.374219063594251,False,False,0.2,0.19790075715724825
237,75,1,37,1.3768573594158,False,False,0.2,0.19746851833867468
238,75,1,38,1.379083663919748,False,False,0.2,0.2011736480352743
239,75,1,39,1.3742724363286525,False,False,0.2,0.1936568016445329
240,75,1,40,1.3802117901718225,False,False,0.2,0.1948877643700532
241,75,1,41,1.3723219323224876,False,False,0.2,0.20007139611864733
242,75,1,42,1.373909090103282,False,False,0.2,0.1978439458388804
243,75,1,43,1.3718160890949276,False,False,0.2,0.19810581319399084
244,75,1,44,1.3693645040358056,False,False,0.2,0.19898208867573647
245,75,1,45,1.3780829070525815,False,False,0.2,0.20103409274519307
246,75,1,46,1.3728807576611866,False,False,0.2,0.19859431186662307
247,75,1,47,1.3696384931581975,False,False,0.2,0.20096300875166734
248,75,1,48,1.3829952368095644,False,False,0.2,0.1975788178934421
249,75,1,49,1.3725447136519409,False,False,0.2,0.2033411641868964
250,75,1,50,1.3764691495078738,False,False,0.2,0.1970011683759574
251,75,1,51,1.3721785832102071,False,False,0.2,0.19975924781208315
252,75,1,52,1.377575104958404,False,False,0.2,0.20272638753651406
253,75,1,53,1.3840591887001052,False,False,0.2,0.19930204264583468
254,75,1,54,1.38341341603458,False,False,0.2,0.2025674849586564
255,75,1,55,1.3742888296335392,False,False,0.2,0.20363719472378214
256,75,1,56,1.3757471884608516,False,False,0.2,0.19752567995348536
257,75,1,57,1.3686157665600531,False,False,0.2,0.19658427850258967
258,75,1,58,1.3686565915258904,False,False,0.2,0.19659797186784428
259,75,1,59,1.3721153047823302,False,False,0.2,0.1986604239823124
260,75,1,60,1.3751482527553172,False,False,0.2,0.19861282167628186
261,75,1,61,1.373998076287399,False,False,0.2,0.20077005905961431
262,75,1,62,1.378665270107588,False,False,0.2,0.19674570569016275
263,75,1,63,1.3641341537466494,False,False,0.2,0.1992419786969875
264,75,1,64,1.3802958065871664,False,False,0.2,0.19851318010647967
265,75,1,65,1.3675888923777015,False,False,0.2,0.19573681136850304
266,75,1,66,1.3709712385607182,False,False,0.2,0.19936483245835765
267,75,1,67,1.37654092746079,False,False,0.2,0.1969264686811049
268,75,1,68,1.3742943090276811,False,False,0.2,0.20225559022360892
269,75,1,69,1.3672635016710812,False,False,0.2,0.1993773553989841
270,75,1,70,1.378945463309229,False,False,0.2,0.2008893793819787
271,75,1,71,1.36727244506767,False,False,0.2,0.2046089839433141
272,75,1,72,1.3689701667345529,False,False,0.2,0.19855347558580969
273,75,1,73,1.3696794939614303,False,False,0.2,0.20246633133214345
274,75,1,74,1.3748521625580683,False,False,0.2,0.19585754634288868
275,75,1,75,1.3708843661645849,False,False,0.2,0.20232383563432227
276,75,1,76,1.3729732521626696,False,False,0.2,0.20185682398990715
277,75,1,77,1.3764624750745456,False,False,0.2,0.1979343151309788
278,75,1,78,1.371583008113044,False,False,0.2,0.20341126495671066
279,75,1,79,1.370680191326786,False,False,0.2,0.19759950289433234
280,75,1,80,1.3788921919356936,False,False,0.2,0.20005862046505568
281,75,1,81,1.3724048554057948,False,False,0.2,0.1961320570423911
282,75,1,82,1.3852694493916051,False,False,0.2,0.20053709515643706
283,75,1,83,1.3714391974986109,False,False,0.2,0.19989508540703585
284,75,1,84,1.3755637178939408,False,False,0.2,0.19867700729927007
285,75,1,85,1.3728106261721469,False,False,0.2,0.19845268666905047
286,75,1,86,1.3782222791357268,False,False,0.2,0.1992393212404915
287,75,1,87,1.37708598046458,False,False,0.2,0.1999023914104441
288,75,1,88,1.3757556024552768,False,False,0.2,0.19764469895499687
289,75,1,89,1.3752195273762742,False,False,0.2,0.19977835001140845
290,75,1,90,1.377086643178672,False,False,0.2,0.20275494623306586
291,75,1,91,1.3772452054337787,False,False,0.2,0.20030368623396766
292,75,1,92,1.3701656671846252,False,False,0.2,0.19959598592467093
293,75,1,93,1.3762299353607428,False,False,0.2,0.1996561567406254
294,75,1,94,1.3701421043659163,False,False,0.2,0.19998692254879524
295,75,1,95,1.3761906055425563,False,False,0.2,0.19869366427171786
296,75,1,96,1.3727962625909549,False,False,0.2,0.19811074918566776
297,75,1,97,1.3704822784942814,False,False,0.2,0.2024215776348602
298,75,1,98,1.3754192603928082,False,False,0.2,0.19925995650621567
299,75,1,99,1.3811869398964425,False,False,0.2,0.20051471770950616
300,75,1,0,1.370072022933159,False,False,0.3,0.3030678043379144
301,75,1,1,1.3739955363001126,False,False,0.3,0.303560496213952
302,75,1,2,1.367705072924507,False,False,0.3,0.30056345410469765
303,75,1,3,1.3666174644585511,False,False,0.3,0.2963217488055501
304,75,1,4,1.375945147101805,False,False,0.3,0.3040584205764508
305,75,1,5,1.3688602518413509,False,False,0.3,0.3040085828537989
306,75,1,6,1.3743171032791175,False,False,0.3,0.2993036437246964
307,75,1,7,1.3765091527818603,False,False,0.3,0.3007058671156586
308,75,1,8,1.367959357777616,False,False,0.3,0.2984289773655159
309,75,1,9,1.3733865533338137,False,False,0.3,0.29510802569259714
310,75,1,10,1.370444017894168,False,False,0.3,0.2960410269811197
311,75,1,11,1.3702603159361266,False,False,0.3,0.30155888957594296
312,75,1,12,1.3707674088039852,False,False,0.3,0.309837562789484
313,75,1,13,1.362783465325903,False,False,0.3,0.2978849379954607
314,75,1,14,1.3739237145974188,False,False,0.3,0.30186427557734485
315,75,1,15,1.3804177225178578,False,False,0.3,0.3015323936376568
316,75,1,16,1.3627734369348268,False,False,0.3,0.3006289720238485
317,75,1,17,1.3669065954546369,False,False,0.3,0.3038173947264856
318,75,1,18,1.3710803802449014,False,False,0.3,0.30592298169023263
319,75,1,19,1.3622037587192612,False,False,0.3,0.29795623316028125
320,75,1,20,1.370989454646858,False,False,0.3,0.2940310711365495
321,75,1,21,1.3639035025541923,False,False,0.3,0.30083878211478765
322,75,1,22,1.3692928270619995,False,False,0.3,0.30050586938193136
323,75,1,23,1.3722151745299975,False,False,0.3,0.2980043766534932
324,75,1,24,1.365751065081374,False,False,0.3,0.2947622464288044
325,75,1,25,1.3721552783877198,False,False,0.3,0.2968094448238853
326,75,1,26,1.3656479093784328,False,False,0.3,0.3022489147109704
327,75,1,27,1.3730370370906584,False,False,0.3,0.2955230654520699
328,75,1,28,1.3693486613504124,False,False,0.3,0.2987299834345665
329,75,1,29,1.3659155037085804,False,False,0.3,0.2999506172839506
330,75,1,30,1.3674369577064438,False,False,0.3,0.30301053524250626
331,75,1,31,1.367709884259418,False,False,0.3,0.29844961240310075
332,75,1,32,1.3695672157051,False,False,0.3,0.2980381881898274
333,75,1,33,1.3705541684326694,False,False,0.3,0.2980188648454584
334,75,1,34,1.3752662172832852,False,False,0.3,0.30092879256965943
335,75,1,35,1.3706139093927436,False,False,0.3,0.2979635584137192
336,75,1,36,1.376014081247241,False,False,0.3,0.3019113249252373
337,75,1,37,1.3736311749161776,False,False,0.3,0.3029264349232013
338,75,1,38,1.3767454927119085,False,False,0.3,0.2967688165149378
339,75,1,39,1.3604261150787278,False,False,0.3,0.2991693417612602
340,75,1,40,1.372791861347115,False,False,0.3,0.2976960322360511
341,75,1,41,1.374550090559875,False,False,0.3,0.2983012457531144
342,75,1,42,1.3711817966319264,False,False,0.3,0.2999967412911005
343,75,1,43,1.3673362074946973,False,False,0.3,0.301435563877665
344,75,1,44,1.3704687342101534,False,False,0.3,0.2994953416149068
345,75,1,45,1.3827829570821286,False,False,0.3,0.3006869542886492
346,75,1,46,1.3666218622200657,False,False,0.3,0.29606863454079285
347,75,1,47,1.3666532289975193,False,False,0.3,0.3034835598136019
348,75,1,48,1.3685259956865659,False,False,0.3,0.30255941499085925
349,75,1,49,1.3784112159411352,False,False,0.3,0.30123809833295423
350,75,1,50,1.377863987437378,False,False,0.3,0.30194300518134715
351,75,1,51,1.3682253827400483,False,False,0.3,0.30072701074141994
352,75,1,52,1.3691063284271363,False,False,0.3,0.3063275594622544
353,75,1,53,1.3738455625487838,False,False,0.3,0.3050434895495261
354,75,1,54,1.3696344780934384,False,False,0.3,0.29699088443820043
355,75,1,55,1.37177289090258,False,False,0.3,0.2961018041237113
356,75,1,56,1.3700469560279966,False,False,0.3,0.3012389957613303
357,75,1,57,1.3691645601591638,False,False,0.3,0.29589202261511816
358,75,1,58,1.3724466355282319,False,False,0.3,0.2984623386755957
359,75,1,59,1.3683671924208702,False,False,0.3,0.2956487703046513
360,75,1,60,1.3638048512888667,False,False,0.3,0.2979029672522655
361,75,1,61,1.3760622432282663,False,False,0.3,0.2995303643724697
362,75,1,62,1.3707851521435208,False,False,0.3,0.3011235218972125
363,75,1,63,1.3765870416143462,False,False,0.3,0.2980562959110707
364,75,1,64,1.3728041584560082,False,False,0.3,0.29722473799974125
365,75,1,65,1.3730241800296634,False,False,0.3,0.2989560368305019
366,75,1,66,1.3707561331847715,False,False,0.3,0.2989307602034164
367,75,1,67,1.3678514354483415,False,False,0.3,0.30199050282963635
368,75,1,68,1.3648671175225076,False,False,0.3,0.2951793390870607
369,75,1,69,1.3822726971487576,False,False,0.3,0.29668708508386515
370,75,1,70,1.3641626599890904,False,False,0.3,0.30540408163265303
371,75,1,71,1.3679363623337912,False,False,0.3,0.3013493740855145
372,75,1,72,1.3741211629308303,False,False,0.3,0.2959352763427235
373,75,1,73,1.3713851617964758,False,False,0.3,0.2976074059586675
374,75,1,74,1.3748018656652377,False,False,0.3,0.3002528035262851
375,75,1,75,1.3767274732370838,False,False,0.3,0.30052701348249217
376,75,1,76,1.3745921257383111,False,False,0.3,0.3032723022984028
377,75,1,77,1.3720440586104088,False,False,0.3,0.2989418840253433
378,75,1,78,1.3689160066109851,False,False,0.3,0.298716110531804
379,75,1,79,1.3681396531916494,False,False,0.3,0.3018547544409613
380,75,1,80,1.371839429247447,False,False,0.3,0.2989148092793554
381,75,1,81,1.3695110657158682,False,False,0.3,0.297023867989392
382,75,1,82,1.3647636939286862,False,False,0.3,0.2966442953020134
383,75,1,83,1.3781920839653028,False,False,0.3,0.30238470698033665
384,75,1,84,1.3768606822847227,False,False,0.3,0.300990675990676
385,75,1,85,1.371958584238829,False,False,0.3,0.3032047343401352
386,75,1,86,1.3706186230208173,False,False,0.3,0.3014132315023336
387,75,1,87,1.370988303884605,False,False,0.3,0.3028814882268765
388,75,1,88,1.3775514247540104,False,False,0.3,0.3020201368271589
389,75,1,89,1.3716725702136092,False,False,0.3,0.3003190727355604
390,75,1,90,1.3714804888009982,False,False,0.3,0.3004174276024002
391,75,1,91,1.3701128188143008,False,False,0.3,0.3046586791159283
392,75,1,92,1.3690879578158193,False,False,0.3,0.2981569075191649
393,75,1,93,1.3679135918673309,False,False,0.3,0.2990669397574693
394,75,1,94,1.3799465799691848,False,False,0.3,0.2994060300858674
395,75,1,95,1.373132789459951,False,False,0.3,0.2958313057583131
396,75,1,96,1.3688323449172235,False,False,0.3,0.30150292052241257
397,75,1,97,1.3785397863750728,False,False,0.3,0.3027091453789904
398,75,1,98,1.3756843224032738,False,False,0.3,0.3007859245124357
399,75,1,99,1.3697535685705398,False,False,0.3,0.30050768029159075
400,75,1,0,1.3696816125934153,False,False,0.4,0.3977170127692506
401,75,1,1,1.366616045952486,False,False,0.4,0.4008329507444087
402,75,1,2,1.365119668068823,False,False,0.4,0.3980661810342012
403,75,1,3,1.3765851030734402,False,False,0.4,0.3984889889085356
404,75,1,4,1.3688577608272832,False,False,0.4,0.4064335116794989
405,75,1,5,1.3691271524142243,False,False,0.4,0.4001497834652079
406,75,1,6,1.3778977572194102,False,False,0.4,0.3984737248840804
407,75,1,7,1.3702964638632789,False,False,0.4,0.40334082250659375
408,75,1,8,1.3604869441141587,False,False,0.4,0.3974384107691302
409,75,1,9,1.3633690024921368,False,False,0.4,0.4001431872172866
410,75,1,10,1.3674693869143788,False,False,0.4,0.3981412519024643
411,75,1,11,1.367764709696588,False,False,0.4,0.3970391626177977
412,75,1,12,1.371622576717063,False,False,0.4,0.4015704597813037
413,75,1,13,1.3697099786656768,False,False,0.4,0.3967126295734169
414,75,1,14,1.3579973508973795,False,False,0.4,0.4014089121887287
415,75,1,15,1.3683918281078942,False,False,0.4,0.4007713998638706
416,75,1,16,1.3666973278608832,False,False,0.4,0.4030548832341205
417,75,1,17,1.363888343202282,False,False,0.4,0.4013052175909225
418,75,1,18,1.3682104931416532,False,False,0.4,0.3993022725049721
419,75,1,19,1.3659363929753678,False,False,0.4,0.4025023684296495
420,75,1,20,1.3673385441873842,False,False,0.4,0.4024911148064821
421,75,1,21,1.3657132138750694,False,False,0.4,0.3958088523305915
422,75,1,22,1.3654454828083469,False,False,0.4,0.4015210608424337
423,75,1,23,1.3664646138652043,False,False,0.4,0.4005153630373801
424,75,1,24,1.3707433911505942,False,False,0.4,0.4005594951532106
425,75,1,25,1.3668972729217022,False,False,0.4,0.4030063496177271
426,75,1,26,1.3676702949765098,False,False,0.4,0.3943275388838061
